"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","name","alpha_2","alpha_3","country_code","iso_3166_2","region","sub_region","intermediate_region","region_code","sub_region_code","intermediate_region_code","Country","Value","COMPARABLE_SALARY"
"2022","EN","FT","Data Scientist","6600000","HUF","17684","HU","100","HU","M","Hungary","HU","HUN","348","ISO 3166-2:HU","Europe","Eastern Europe","","150","151","","Hungary","0.48","36842"
"2022","SE","FT","Data Science Tech Lead","375000","USD","375000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","375000"
"2022","SE","FT","Data Engineer","191200","USD","191200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","191200"
"2022","SE","FT","Data Engineer","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Scientist","225000","USD","225000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","225000"
"2022","SE","FT","Data Scientist","156400","USD","156400","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","156400"
"2022","SE","FT","Data Analyst","169000","USD","169000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","169000"
"2022","SE","FT","Data Analyst","110600","USD","110600","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110600"
"2022","SE","FT","Machine Learning Engineer","204500","USD","204500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","204500"
"2022","SE","FT","Machine Learning Engineer","142200","USD","142200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","142200"
"2022","MI","FT","Machine Learning Engineer","85000","GBP","104663","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","118935"
"2022","MI","FT","Machine Learning Engineer","65000","GBP","80036","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","90950"
"2022","SE","FT","Data Scientist","185900","USD","185900","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","185900"
"2022","SE","FT","Data Scientist","129300","USD","129300","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","129300"
"2022","SE","FT","Data Scientist","140700","USD","140700","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140700"
"2022","SE","FT","Data Scientist","93800","USD","93800","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","93800"
"2022","SE","FT","Data Scientist","350000","USD","350000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","350000"
"2022","SE","FT","Data Scientist","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Analyst","115934","USD","115934","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","115934"
"2022","SE","FT","Data Analyst","81666","USD","81666","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","81666"
"2022","EN","PT","BI Analyst","12000","USD","12000","MX","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","12000"
"2022","MI","FT","Machine Learning Engineer","100000","CHF","104697","CH","100","CH","L","Switzerland","CH","CHE","756","ISO 3166-2:CH","Europe","Western Europe","","150","155","","Switzerland","1.21","86526"
"2022","EN","FT","Machine Learning Developer","33000","USD","33000","IT","100","DE","S","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","39286"
"2022","EN","FT","Machine Learning Scientist","33000","EUR","34672","IT","100","DE","S","Germany","DE","DEU","276","ISO 3166-2:DE","Europe","Western Europe","","150","155","","Germany","0.84","41276"
"2022","SE","FT","Machine Learning Engineer","201000","USD","201000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","201000"
"2022","SE","FT","Machine Learning Engineer","119000","USD","119000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","119000"
"2022","SE","FT","Data Engineer","175000","USD","175000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","175000"
"2022","SE","FT","Data Engineer","150000","USD","150000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2022","SE","FT","Data Analyst","154560","USD","154560","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","154560"
"2022","SE","FT","Data Analyst","123648","USD","123648","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","123648"
"2022","SE","FT","Data Analyst","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Analyst","100000","USD","100000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","MI","FT","Data Engineer","170000","USD","170000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2022","MI","FT","Data Engineer","145000","USD","145000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","145000"
"2022","SE","FT","Data Engineer","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Engineer","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Data Scientist","247500","USD","247500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","247500"
"2022","SE","FT","Data Scientist","172200","USD","172200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","172200"
"2022","SE","FT","Data Scientist","177500","USD","177500","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","177500"
"2022","SE","FT","Data Scientist","134000","USD","134000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","134000"
"2022","SE","FT","Data Scientist","185900","USD","185900","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","185900"
"2022","SE","FT","Data Scientist","129300","USD","129300","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","129300"
"2022","SE","FT","Data Architect","192564","USD","192564","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","192564"
"2022","SE","FT","Data Architect","144854","USD","144854","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","144854"
"2022","SE","FT","Data Analyst","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Analyst","105000","USD","105000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","105000"
"2022","SE","FT","Data Engineer","179305","USD","179305","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","179305"
"2022","SE","FT","Data Engineer","142127","USD","142127","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","142127"
"2022","SE","FT","Data Engineer","315000","USD","315000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","315000"
"2022","SE","FT","Data Engineer","225000","USD","225000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","225000"
"2022","SE","FT","Data Scientist","243900","USD","243900","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","243900"
"2022","SE","FT","Data Scientist","156600","USD","156600","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","156600"
"2022","MI","FT","Data Analyst","206000","USD","206000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","206000"
"2022","MI","FT","Data Analyst","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","MI","FT","Data Analyst","109000","USD","109000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","109000"
"2022","MI","FT","Data Analyst","79000","USD","79000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","79000"
"2022","MI","FT","Data Analyst","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","MI","FT","Data Analyst","109000","USD","109000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","109000"
"2022","MI","FT","Data Scientist Lead","85000","EUR","89306","AT","50","AT","L","Austria","AT","AUT","040","ISO 3166-2:AT","Europe","Western Europe","","150","155","","Austria","0.87","102651"
"2022","SE","FT","Data Engineer","182500","USD","182500","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","182500"
"2022","SE","FT","Data Engineer","128500","USD","128500","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","128500"
"2022","MI","FT","Data Engineer","160000","USD","160000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","MI","FT","Data Engineer","90000","USD","90000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2022","EN","FT","Data Manager","77300","USD","77300","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","77300"
"2022","EN","FT","Data Manager","45600","USD","45600","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","45600"
"2022","SE","FT","Data Analyst","127000","USD","127000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","127000"
"2022","SE","FT","Data Analyst","110000","USD","110000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110000"
"2022","SE","FT","Data Architect","210000","USD","210000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","210000"
"2022","SE","FT","Data Architect","136000","USD","136000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","136000"
"2022","SE","FT","Cloud Data Engineer","12000","EUR","12608","SK","100","SK","S","Slovakia","SK","SVK","703","ISO 3166-2:SK","Europe","Eastern Europe","","150","151","","Slovakia","0.61","20669"
"2022","SE","FT","Data Engineer","170000","USD","170000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2022","SE","FT","Data Engineer","140000","USD","140000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
"2022","SE","FT","Data Engineer","247500","USD","247500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","247500"
"2022","SE","FT","Data Engineer","172200","USD","172200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","172200"
"2022","SE","FT","Data Engineer","225000","USD","225000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","225000"
"2022","SE","FT","Data Engineer","184100","USD","184100","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","184100"
"2022","MI","FT","Machine Learning Engineer","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","MI","FT","Machine Learning Engineer","90000","USD","90000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2022","MI","FT","Data Scientist","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","MI","FT","Data Scientist","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","MI","FT","Data Scientist","85000","USD","85000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","85000"
"2022","MI","FT","Data Scientist","78000","USD","78000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","78000"
"2022","SE","FT","Data Engineer","161000","USD","161000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","161000"
"2022","SE","FT","Data Engineer","110000","USD","110000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110000"
"2022","SE","FT","Data Scientist","136000","USD","136000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","136000"
"2022","SE","FT","Data Scientist","104000","USD","104000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","104000"
"2022","SE","FT","Data Scientist","45000","EUR","47280","ES","0","ES","M","Spain","ES","ESP","724","ISO 3166-2:ES","Europe","Southern Europe","","150","039","","Spain","0.72","65667"
"2022","SE","FT","Data Scientist","36000","EUR","37824","ES","0","ES","M","Spain","ES","ESP","724","ISO 3166-2:ES","Europe","Southern Europe","","150","039","","Spain","0.72","52533"
"2022","EX","FT","Head of Data","205000","USD","205000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","205000"
"2022","EX","FT","Head of Data","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","SE","FT","Data Analyst","169000","USD","169000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","169000"
"2022","SE","FT","Data Analyst","110600","USD","110600","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110600"
"2022","EN","FT","Data Engineer","50000","GBP","61566","GB","100","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","69961"
"2022","EN","FT","Data Engineer","40000","GBP","49253","GB","100","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","55969"
"2022","SE","FT","Data Engineer","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","SE","FT","Data Engineer","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Scientist","245000","USD","245000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","245000"
"2022","SE","FT","Data Scientist","180000","USD","180000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","180000"
"2022","SE","FT","Data Engineer","135000","USD","135000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Engineer","100000","USD","100000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Data Engineer","220000","USD","220000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","220000"
"2022","SE","FT","Data Engineer","150000","USD","150000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2022","SE","FT","Data Scientist","198440","USD","198440","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","198440"
"2022","SE","FT","Data Scientist","144000","USD","144000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","144000"
"2022","SE","FT","Data Engineer","240000","USD","240000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","240000"
"2022","SE","FT","Data Engineer","170000","USD","170000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2022","SE","FT","Data Scientist","198440","USD","198440","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","198440"
"2022","SE","FT","Data Scientist","144000","USD","144000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","144000"
"2022","MI","FT","Data Analyst","150000","USD","150000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2022","MI","FT","Data Analyst","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Data Analyst","120000","USD","120000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2022","SE","FT","Data Analyst","95000","USD","95000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","95000"
"2022","MI","FT","Data Scientist","47000","GBP","57872","GB","50","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","65764"
"2022","EN","FT","Data Analyst","64000","USD","64000","US","100","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","64000"
"2022","EN","FT","Data Scientist","38000","EUR","39925","FR","50","FR","L","France","FR","FRA","250","ISO 3166-2:FR","Europe","Western Europe","","150","155","","France","0.83","48102"
"2022","SE","FT","Machine Learning Engineer","187200","USD","187200","CA","100","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","201290"
"2022","SE","FT","Machine Learning Engineer","116100","USD","116100","CA","100","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","124839"
"2022","SE","FT","Data Analyst","150000","USD","150000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2022","SE","FT","Data Analyst","127000","USD","127000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","127000"
"2022","SE","FT","Data Engineer","275000","USD","275000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","275000"
"2022","SE","FT","Data Engineer","166000","USD","166000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","166000"
"2022","SE","FT","Data Scientist","159699","USD","159699","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","159699"
"2022","SE","FT","Data Scientist","138938","USD","138938","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","138938"
"2022","EN","FT","BI Analyst","76000","USD","76000","US","50","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","76000"
"2022","SE","FT","Data Analyst","166700","USD","166700","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","166700"
"2022","SE","FT","Data Analyst","119000","USD","119000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","119000"
"2022","SE","FT","Data Analyst","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Analyst","100000","USD","100000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Analytics Engineer","84000","GBP","103432","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","117536"
"2022","SE","FT","Analytics Engineer","75000","GBP","92350","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","104943"
"2022","SE","FT","Data Analyst","80000","USD","80000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","80000"
"2022","SE","FT","Data Analyst","52500","USD","52500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","52500"
"2022","SE","FT","Data Engineer","236000","USD","236000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","236000"
"2022","SE","FT","Data Engineer","182000","USD","182000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","182000"
"2022","SE","FT","Data Scientist","180000","USD","180000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","180000"
"2022","SE","FT","Data Scientist","140000","USD","140000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
"2022","SE","FT","Data Scientist","225000","USD","225000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","225000"
"2022","SE","FT","Data Scientist","156400","USD","156400","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","156400"
"2022","SE","FT","Data Analyst","135000","USD","135000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","135000"
"2022","SE","FT","Data Analyst","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Machine Learning Engineer","204500","USD","204500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","204500"
"2022","SE","FT","Machine Learning Engineer","142200","USD","142200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","142200"
"2022","MI","FT","Research Engineer","240000","USD","240000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","240000"
"2022","EN","PT","Data Analyst","125404","USD","125404","CN","50","US","S","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","125404"
"2022","SE","FT","Data Engineer","300000","USD","300000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","300000"
"2022","SE","FT","Data Engineer","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2022","SE","FT","Data Engineer","195000","USD","195000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","195000"
"2022","SE","FT","Data Engineer","175000","USD","175000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","175000"
"2022","SE","FT","Data Engineer","155000","USD","155000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","155000"
"2022","SE","FT","Data Engineer","110000","USD","110000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","110000"
"2022","SE","FT","Data Operations Analyst","123000","USD","123000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","123000"
"2022","SE","FT","Data Operations Analyst","92250","USD","92250","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","92250"
"2022","SE","FT","Data Engineer","170000","USD","170000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2022","SE","FT","Data Engineer","150000","USD","150000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2022","MI","FT","ML Engineer","180000","USD","180000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","180000"
"2022","MI","FT","ML Engineer","100000","USD","100000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","100000"
"2022","SE","FT","Data Engineer","97000","USD","97000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","97000"
"2022","SE","FT","Data Engineer","90000","USD","90000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","90000"
"2022","SE","FT","Data Engineer","200000","USD","200000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2022","SE","FT","Data Engineer","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2022","SE","FT","Machine Learning Engineer","210000","USD","210000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","210000"
